holding_month,portfolio,instrument,contribution
2020-06,baseline,A145990,-0.0005343459264707719
2020-06,baseline,A161390,-6.153219591561548e-05
2020-06,baseline,A161890,-0.0002544367382657788
2020-06,baseline,A170900,-5.678095863897807e-06
2020-06,baseline,A185750,0.0008029840051354146
2020-06,baseline,A192400,-0.0005444831428638041
2020-06,baseline,A192820,0.0003042116263659293
2020-06,baseline,A204320,-0.000902661483235281
2020-06,baseline,A207940,0.0009826557239713438
2020-06,baseline,A214320,-0.0007199458662512053
2020-06,baseline,A241560,0.0003405116526211203
2020-06,baseline,A251270,8.419057926066726e-05
2020-06,baseline,A267250,-0.0006437883311522845
2020-06,baseline,A271560,0.00013224013172754298
2020-06,baseline,A282330,-0.0007289533922485101
2020-06,baseline,A285130,0.0024491281493258235
2020-06,baseline,A294870,8.728506034999779e-05
2020-06,baseline,A298040,0.0029832157606528163
2020-06,baseline,A316140,-0.00010469012480089264
2020-06,high_pbr,A000080,0.002448304482629719
2020-06,high_pbr,A001060,-0.0002154708503044177
2020-06,high_pbr,A002790,-0.003074190344082303
2020-06,high_pbr,A002960,-0.0027436895383506567
2020-06,high_pbr,A003000,0.005447543811509399
2020-06,high_pbr,A003520,-0.00046961583604204624
2020-06,high_pbr,A003850,0.003711201042245418
2020-06,high_pbr,A006390,-0.0012906557555366171
2020-06,high_pbr,A006400,0.00031525848540771317
2020-06,high_pbr,A007570,0.007810651206550533
2020-06,high_pbr,A008770,-0.003699451473869633
2020-06,high_pbr,A008930,0.004197463164979658
2020-06,high_pbr,A009150,-1.1628569332526986e-10
2020-06,high_pbr,A009240,0.0013996843143218997
2020-06,high_pbr,A009420,-4.670517165419672e-05
2020-06,high_pbr,A012750,-0.0017223657131875381
2020-06,high_pbr,A014680,0.007415786993125597
2020-06,high_pbr,A018260,-0.0026849240494416647
2020-06,high_pbr,A018880,-0.0016271684664369908
2020-06,high_pbr,A020150,0.0007860354899641459
2020-06,high_pbr,A021240,0.001983904302285942
2020-06,high_pbr,A028050,-0.000418628783393664
2020-06,high_pbr,A031430,-0.005982905826460404
2020-06,high_pbr,A035420,0.0034620795090470236
2020-06,high_pbr,A035720,0.0005341880915975908
2020-06,high_pbr,A036570,0.002419557579476869
2020-06,high_pbr,A047810,-0.0018675550302753442
2020-06,high_pbr,A051900,-0.0006960514143786733
2020-06,high_pbr,A068270,0.00788954645234365
2020-06,high_pbr,A069620,0.005601195267818064
2020-06,high_pbr,A079160,-0.0015633467340764003
2020-06,high_pbr,A081660,-0.002662721992332073
2020-06,high_pbr,A090430,-0.0005406239687157779
2020-06,high_pbr,A093370,-0.0005052420217494367
2020-06,high_pbr,A128940,0.0004264619181374412
2020-06,high_pbr,A192820,0.0015522593242774342
2020-06,high_pbr,A207940,0.005014063822315318
2020-06,high_pbr,A271560,0.0006747637490713091
2020-06,high_pbr,A282330,-0.0037195314117295774
2020-06,low_pbr,A000070,-0.0007073387095878433
2020-06,low_pbr,A000150,-0.0001695835020181993
2020-06,low_pbr,A000240,0.0072731756664207135
2020-06,low_pbr,A001230,0.0060964680574623255
2020-06,low_pbr,A001430,0.0007042802894801423
2020-06,low_pbr,A001520,-0.00431848856279437
2020-06,low_pbr,A001800,-0.0017094017016253426
2020-06,low_pbr,A002240,0.0013171762732576214
2020-06,low_pbr,A002350,-0.00327422708531271
2020-06,low_pbr,A002380,-0.001869658102636948
2020-06,low_pbr,A003240,-0.0018753409748327845
2020-06,low_pbr,A003920,-0.001200583245034077
2020-06,low_pbr,A004020,-0.0013651470905649398
2020-06,low_pbr,A004490,0.0007876083776826552
2020-06,low_pbr,A005490,-0.0005619948178143791
2020-06,low_pbr,A006260,-0.0027164909523776015
2020-06,low_pbr,A010060,-0.00162696857652286
2020-06,low_pbr,A011210,-0.0023310023111983015
2020-06,low_pbr,A012630,-0.0031006498804233276
2020-06,low_pbr,A015760,-0.0029472443755123715
2020-06,low_pbr,A023530,-0.0025381443169101804
2020-06,low_pbr,A024110,-0.0010885341288186423
2020-06,low_pbr,A027410,-0.001955198096456327
2020-06,low_pbr,A029780,-0.001436593920132563
2020-06,low_pbr,A032830,-0.0008822719322014414
2020-06,low_pbr,A034020,0.001530376469919862
2020-06,low_pbr,A034220,0.002648368529704042
2020-06,low_pbr,A036460,-0.0028003849398086744
2020-06,low_pbr,A060980,-0.005051089336939008
2020-06,low_pbr,A069960,-0.0029020075250541354
2020-06,low_pbr,A088350,-0.0025220681333680316
2020-06,low_pbr,A093050,-0.002900992061129797
2020-06,low_pbr,A103140,0.0021263288693528196
2020-06,low_pbr,A138930,-0.000595149562628633
2020-06,low_pbr,A139480,-0.001911830847992507
2020-06,low_pbr,A145990,-0.002726534342761118
2020-06,low_pbr,A294870,0.00044537761563204
2020-06,low_pbr,A298040,0.015222049650510524
2020-06,low_pbr,A316140,-0.0005341880727019907
2020-07,baseline,A000070,0.0012499999315289422
2020-07,baseline,A000080,0.00012367493567160492
2020-07,baseline,A000100,0.0006250000126987687
2020-07,baseline,A000120,-0.00020634920079931341
2020-07,baseline,A000150,0.0011185086609720042
2020-07,baseline,A000210,5.4678012026697645e-05
2020-07,baseline,A000240,0.000355805248341462
2020-07,baseline,A000270,0.0011645962899586792
2020-07,baseline,A000640,0.00020634921511556437
2020-07,baseline,A000660,-0.00020515826133638338
2020-07,baseline,A000670,0.0005355249264597195
2020-07,baseline,A000720,7.4294102066130294e-06
2020-07,baseline,A000810,-0.0003611111157607971
2020-07,baseline,A000880,0.0004799107359648203
2020-07,baseline,A000990,0.0011228070010691205
2020-07,baseline,A001040,-0.0003056516769105544
2020-07,baseline,A001060,7.062150184456994e-06
2020-07,baseline,A001120,-0.00011326860073252788
2020-07,baseline,A001230,0.0005838041528298555
2020-07,baseline,A001430,0.0002475247840129191
2020-07,baseline,A001450,-9.782608057266274e-05
2020-07,baseline,A001680,1.956946164611395e-05
2020-07,baseline,A001740,0.00012170385478055823
2020-07,baseline,A001800,-0.00041353383937370205
2020-07,baseline,A002240,0.00016286646237496206
2020-07,baseline,A002270,-0.00034482759140006756
2020-07,baseline,A002350,-7.604563224632099e-05
2020-07,baseline,A002380,5.6179780289751234e-05
2020-07,baseline,A002790,0.00022704338429215267
2020-07,baseline,A003000,0.0004833836871895225
2020-07,baseline,A003240,-0.00012912482848252915
2020-07,baseline,A003410,-8.806263229906907e-05
2020-07,baseline,A003490,-0.00014164306247882065
2020-07,baseline,A003520,0.0008955223677671242
2020-07,baseline,A003550,0.00023809522869835508
2020-07,baseline,A003670,0.00018518517771967335
2020-07,baseline,A003850,-0.0001580459705058246
2020-07,baseline,A004000,0.0012896253599367102
2020-07,baseline,A004020,0.0009046454900135226
2020-07,baseline,A004170,-0.00018691588139852722
2020-07,baseline,A004370,0.00024759285960642585
2020-07,baseline,A004490,-0.00016556291869790961
2020-07,baseline,A004800,0.00027027027047680786
2020-07,baseline,A004990,-0.000158730169912103
2020-07,baseline,A005180,5.042018193195275e-05
2020-07,baseline,A005250,0.0006145833377825516
2020-07,baseline,A005300,-0.0001739130521097515
2020-07,baseline,A005380,0.0014663951094138273
2020-07,baseline,A005440,-5.063292445802337e-05
2020-07,baseline,A005490,0.0003781512499602291
2020-07,baseline,A005610,0.0002696078243331512
2020-07,baseline,A005830,0.0001290684730736391
2020-07,baseline,A005930,0.0003992395283024119
2020-07,baseline,A005940,0.0001724137958702343
2020-07,baseline,A006120,2.059723737861896e-05
2020-07,baseline,A006260,0.0009104046223518913
2020-07,baseline,A006280,0.002949999979014892
2020-07,baseline,A006360,0.0003427419414965671
2020-07,baseline,A006390,5.3003540651476165e-05
2020-07,baseline,A006400,0.0005937921607470742
2020-07,baseline,A006650,0.00015909090359714217
2020-07,baseline,A006800,0.0009583952361523696
2020-07,baseline,A007070,-0.0004081632655103107
2020-07,baseline,A007310,4.4404985758221826e-05
2020-07,baseline,A007570,0.001572326919983268
2020-07,baseline,A007700,-0.0004391891857697716
2020-07,baseline,A008560,0.00014851486342212894
2020-07,baseline,A008770,3.63372060763445e-05
2020-07,baseline,A008930,0.002538226406962101
2020-07,baseline,A009150,0.00045275590151526825
2020-07,baseline,A009240,0.00041299560354420174
2020-07,baseline,A009410,9.375002251372666e-05
2020-07,baseline,A009420,0.0004562043724034781
2020-07,baseline,A009540,-7.420088904605715e-05
2020-07,baseline,A009830,0.0018567639466008524
2020-07,baseline,A010060,0.0023848238826614764
2020-07,baseline,A010120,0.0004761904916231674
2020-07,baseline,A010130,0.000856940544796544
2020-07,baseline,A010140,-0.00037865747733586085
2020-07,baseline,A010620,-0.00010500807838317972
2020-07,baseline,A010780,0.002777777810849714
2020-07,baseline,A010950,-0.00020799999221166155
2020-07,baseline,A011070,-0.00028571426198388316
2020-07,baseline,A011170,4.491019362388937e-05
2020-07,baseline,A011200,0.001494623639295054
2020-07,baseline,A011210,0.00040579711383354703
2020-07,baseline,A011780,0.0005774456442814113
2020-07,baseline,A011790,0.001353135309409209
2020-07,baseline,A012330,0.0003092783504548424
2020-07,baseline,A012450,-4.0485824420531946e-05
2020-07,baseline,A012630,0.0007834928291142907
2020-07,baseline,A012750,0.00018583044028604777
2020-07,baseline,A014680,0.0011216730166814094
2020-07,baseline,A014820,0.0003521126886821646
2020-07,baseline,A014830,0.0010290556965883025
2020-07,baseline,A015760,-5.1948054713112924e-05
2020-07,baseline,A016360,0.0004648956514982228
2020-07,baseline,A016380,8.583687845804321e-05
2020-07,baseline,A017670,-6.75675788395963e-05
2020-07,baseline,A017800,-1.0834218943989171e-05
2020-07,baseline,A018250,-9.911893711226417e-05
2020-07,baseline,A018260,-0.00011695905636225246
2020-07,baseline,A018880,0.000284152999451569
2020-07,baseline,A019680,-0.0003233532828894675
2020-07,baseline,A020000,-0.0006106321966563721
2020-07,baseline,A020150,0.0006615384591127494
2020-07,baseline,A020560,0.0002168199420349759
2020-07,baseline,A021240,5.4200534843448226e-05
2020-07,baseline,A023530,-0.00019975030979430707
2020-07,baseline,A024110,-2.4630538075024467e-05
2020-07,baseline,A025860,0.0003399999757474459
2020-07,baseline,A026960,0.0017767295884725755
2020-07,baseline,A027410,-3.53773600504409e-05
2020-07,baseline,A028050,-0.00012448132278034484
2020-07,baseline,A028260,-0.0003982301104714303
2020-07,baseline,A028670,-0.0004172099053733347
2020-07,baseline,A029780,5.395682702452165e-05
2020-07,baseline,A030000,0.0005014749373454375
2020-07,baseline,A030200,3.1982939029264746e-05
2020-07,baseline,A031430,-0.00015050168493274785
2020-07,baseline,A032350,0.0013846153754613654
2020-07,baseline,A032640,-0.0003112032978903434
2020-07,baseline,A032830,0.0002728285152834076
2020-07,baseline,A033780,8.280253656725133e-05
2020-07,baseline,A034020,0.004851222226734297
2020-07,baseline,A034220,0.000276595708681463
2020-07,baseline,A034730,-0.0013383838410968353
2020-07,baseline,A035250,0.00018433181118385545
2020-07,baseline,A035420,0.0008457248975036314
2020-07,baseline,A035720,0.0017903525012027911
2020-07,baseline,A036460,-0.00020114943090919268
2020-07,baseline,A036570,-0.00027435611867969337
2020-07,baseline,A042660,-0.0003714859523385933
2020-07,baseline,A042670,0.0004366812811752108
2020-07,baseline,A047040,1.4409207748830033e-05
2020-07,baseline,A047050,-0.00022807017992654388
2020-07,baseline,A047810,-1.0615697721720885e-05
2020-07,baseline,A049770,-2.747254007292088e-05
2020-07,baseline,A051600,8.5324205893067e-06
2020-07,baseline,A051900,9.049774709007142e-05
2020-07,baseline,A051910,0.0014598169100107816
2020-07,baseline,A052690,0.00041946309890185884
2020-07,baseline,A055550,3.367003273943126e-05
2020-07,baseline,A057050,-0.0003338509412127222
2020-07,baseline,A060980,0.0002808988871434759
2020-07,baseline,A064350,0.0005555555606966301
2020-07,baseline,A064960,0.0010091145987603178
2020-07,baseline,A066570,0.0007453415913733963
2020-07,baseline,A068270,2.5210088952084543e-05
2020-07,baseline,A069260,7.763974628240745e-05
2020-07,baseline,A069620,-0.0007569721293830112
2020-07,baseline,A069960,0.0001136363576777033
2020-07,baseline,A071050,0.0006325632548888893
2020-07,baseline,A071840,-0.0009697386594511309
2020-07,baseline,A073240,-0.0003083333137696998
2020-07,baseline,A078930,-0.00028198075262591106
2020-07,baseline,A079160,-0.0002573529440776795
2020-07,baseline,A079550,0.0006925675710069157
2020-07,baseline,A081660,-0.00042918454642334016
2020-07,baseline,A086280,0.0003414634450118448
2020-07,baseline,A086790,0.0004120879235277653
2020-07,baseline,A088350,0.00032727274418712927
2020-07,baseline,A090430,-6.153846753065073e-05
2020-07,baseline,A093050,-0.00010288065221458475
2020-07,baseline,A093370,0.0003015075305172488
2020-07,baseline,A096770,1.9379835352342222e-05
2020-07,baseline,A097950,0.0011061946820677515
2020-07,baseline,A103140,0.0005630630615006161
2020-07,baseline,A105560,0.00012354650425059233
2020-07,baseline,A105630,4.631277583655447e-12
2020-07,baseline,A108670,-0.00026898735358051875
2020-07,baseline,A111770,-0.0005019305086111847
2020-07,baseline,A114090,-3.937007749170884e-05
2020-07,baseline,A115390,0.00030092592421407605
2020-07,baseline,A120110,0.00034161491929973975
2020-07,baseline,A128940,0.0005521472610497036
2020-07,baseline,A138930,1.980198674985001e-05
2020-07,baseline,A139480,0.0003791469204106557
2020-07,baseline,A145990,0.0027848101538949822
2020-07,baseline,A161390,0.00022727275464746622
2020-07,baseline,A161890,0.0005515151595681223
2020-07,baseline,A170900,0.00023755654864496934
2020-07,baseline,A180640,-0.00027745665249085115
2020-07,baseline,A185750,0.001155555579949581
2020-07,baseline,A192080,-5.8593770834305396e-05
2020-07,baseline,A192400,8.227848473355115e-05
2020-07,baseline,A192820,-0.00023255811516369464
2020-07,baseline,A204320,0.0012189616055794518
2020-07,baseline,A207940,-0.00010638298238201838
2020-07,baseline,A214320,0.0004489337894776235
2020-07,baseline,A241560,1.9230769838742833e-05
2020-07,baseline,A241590,-2.2321401339969737e-05
2020-07,baseline,A251270,0.0015653965387212986
2020-07,baseline,A267250,-0.0002755101969897822
2020-07,baseline,A271560,-5.494503270917828e-05
2020-07,baseline,A282330,-0.0006137184166052701
2020-07,baseline,A284740,0.00041603631295471623
2020-07,baseline,A285130,0.004944649463848816
2020-07,baseline,A294870,0.00024390244798696227
2020-07,baseline,A316140,-0.0003023516375442442
2020-07,high_pbr,A000080,0.0006183746783580247
2020-07,high_pbr,A001060,3.531075092228497e-05
2020-07,high_pbr,A003000,0.0024169184359476127
2020-07,high_pbr,A003520,0.004477611838835621
2020-07,high_pbr,A003670,0.0009259258885983668
2020-07,high_pbr,A003850,-0.000790229852529123
2020-07,high_pbr,A007570,0.00786163459991634
2020-07,high_pbr,A007700,-0.002195945928848858
2020-07,high_pbr,A008770,0.0001816860303817225
2020-07,high_pbr,A008930,0.012691132034810504
2020-07,high_pbr,A009240,0.0020649780177210086
2020-07,high_pbr,A009420,0.0022810218620173905
2020-07,high_pbr,A012750,0.000929152201430239
2020-07,high_pbr,A014680,0.005608365083407047
2020-07,high_pbr,A018260,-0.0005847952818112623
2020-07,high_pbr,A018880,0.0014207649972578452
2020-07,high_pbr,A020150,0.0033076922955637468
2020-07,high_pbr,A020560,0.0010840997101748795
2020-07,high_pbr,A021240,0.0002710026742172411
2020-07,high_pbr,A028050,-0.0006224066139017243
2020-07,high_pbr,A032350,0.006923076877306828
2020-07,high_pbr,A035420,0.004228624487518157
2020-07,high_pbr,A035720,0.008951762506013955
2020-07,high_pbr,A036570,-0.0013717805933984668
2020-07,high_pbr,A047810,-5.3078488608604425e-05
2020-07,high_pbr,A051900,0.0004524887354503571
2020-07,high_pbr,A051910,0.007299084550053909
2020-07,high_pbr,A068270,0.00012605044476042272
2020-07,high_pbr,A069620,-0.003784860646915056
2020-07,high_pbr,A081660,-0.002145922732116701
2020-07,high_pbr,A090430,-0.0003076923376532537
2020-07,high_pbr,A093370,0.001507537652586244
2020-07,high_pbr,A128940,0.002760736305248518
2020-07,high_pbr,A180640,-0.0013872832624542558
2020-07,high_pbr,A185750,0.005777777899747905
2020-07,high_pbr,A192820,-0.0011627905758184731
2020-07,high_pbr,A207940,-0.0005319149119100919
2020-07,high_pbr,A271560,-0.00027472516354589137
2020-07,high_pbr,A282330,-0.0030685920830263503
2020-07,high_pbr,A285130,0.02472324731924408
2020-07,low_pbr,A000070,0.006249999657644712
2020-07,low_pbr,A000150,0.005592543304860021
2020-07,low_pbr,A000670,0.0026776246322985976
2020-07,low_pbr,A001120,-0.0005663430036626394
2020-07,low_pbr,A001230,0.0029190207641492773
2020-07,low_pbr,A001430,0.0012376239200645957
2020-07,low_pbr,A001450,-0.0004891304028633137
2020-07,low_pbr,A001800,-0.00206766919686851
2020-07,low_pbr,A002240,0.0008143323118748103
2020-07,low_pbr,A002350,-0.000380228161231605
